program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
ClipAndMerge,gen_n1000000_l185_merged.fq,1000000,185,999927,802994,196933,2874,139114,661006,19.693,0.287,13.911,66.101,141988,
ClipAndMerge,gen_n1000000_l186_merged.fq,1000000,186,999915,799376,200539,2887,140116,656373,20.054,0.289,14.012,65.637,143003,
ClipAndMerge,gen_n1000000_l187_merged.fq,1000000,187,999925,797366,202559,2738,141366,653262,20.256,0.274,14.137,65.326,144104,
ClipAndMerge,gen_n1000000_l188_merged.fq,1000000,188,999917,795029,204888,2691,142764,649574,20.489,0.269,14.276,64.957,145455,
ClipAndMerge,gen_n1000000_l189_merged.fq,1000000,189,999930,792991,206939,2761,143826,646404,20.694,0.276,14.383,64.64,146587,
ClipAndMerge,gen_n1000000_l18_merged.fq,1000000,18,999914,953890,46024,123,8,953759,4.602,0.012,0.001,95.376,131,
ClipAndMerge,gen_n1000000_l190_merged.fq,1000000,190,999924,791334,208590,3176,146064,642094,20.859,0.318,14.606,64.209,149240,
ClipAndMerge,gen_n1000000_l191_merged.fq,1000000,191,999921,786542,213379,3031,146540,636971,21.338,0.303,14.654,63.697,149571,
ClipAndMerge,gen_n1000000_l192_merged.fq,1000000,192,999907,783699,216208,3040,148473,632186,21.621,0.304,14.847,63.219,151513,
ClipAndMerge,gen_n1000000_l193_merged.fq,1000000,193,999920,782178,217742,2930,148906,630342,21.774,0.293,14.891,63.034,151836,
ClipAndMerge,gen_n1000000_l194_merged.fq,1000000,194,999925,780442,219483,2950,150011,627481,21.948,0.295,15.001,62.748,152961,
ClipAndMerge,gen_n1000000_l195_merged.fq,1000000,195,999921,778051,221870,3205,152203,622643,22.187,0.321,15.22,62.264,155408,
ClipAndMerge,gen_n1000000_l196_merged.fq,1000000,196,999940,776104,223836,3064,153776,619264,22.384,0.306,15.378,61.926,156840,
ClipAndMerge,gen_n1000000_l197_merged.fq,1000000,197,999919,773712,226207,2994,155136,615582,22.621,0.299,15.514,61.558,158130,
ClipAndMerge,gen_n1000000_l198_merged.fq,1000000,198,999913,771431,228482,3053,156417,611961,22.848,0.305,15.642,61.196,159470,
ClipAndMerge,gen_n1000000_l199_merged.fq,1000000,199,999921,769432,230489,2864,158611,607957,23.049,0.286,15.861,60.796,161475,
ClipAndMerge,gen_n1000000_l19_merged.fq,1000000,19,999898,951285,48613,143,19,951123,4.861,0.014,0.002,95.112,162,
ClipAndMerge,gen_n1000000_l1_merged.fq,1000000,1,999924,0,999924,0,0,0,99.992,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l200_merged.fq,1000000,200,999912,767756,232156,3295,159465,604996,23.216,0.33,15.947,60.5,162760,
ClipAndMerge,gen_n1000000_l201_merged.fq,1000000,201,999934,764408,235526,3192,160663,600553,23.553,0.319,16.066,60.055,163855,
ClipAndMerge,gen_n1000000_l202_merged.fq,1000000,202,999919,762736,237183,3157,162607,596972,23.718,0.316,16.261,59.697,165764,
ClipAndMerge,gen_n1000000_l203_merged.fq,1000000,203,999910,760198,239712,3175,163943,593080,23.971,0.318,16.394,59.308,167118,
ClipAndMerge,gen_n1000000_l204_merged.fq,1000000,204,999907,758299,241608,3289,165566,589444,24.161,0.329,16.557,58.944,168855,
ClipAndMerge,gen_n1000000_l205_merged.fq,1000000,205,999929,756244,243685,3611,167383,585250,24.369,0.361,16.738,58.525,170994,
ClipAndMerge,gen_n1000000_l206_merged.fq,1000000,206,999928,754875,245053,3464,168168,583243,24.505,0.346,16.817,58.324,171632,
ClipAndMerge,gen_n1000000_l207_merged.fq,1000000,207,999924,753126,246798,3531,169938,579657,24.68,0.353,16.994,57.966,173469,
ClipAndMerge,gen_n1000000_l208_merged.fq,1000000,208,999926,749982,249944,3348,171965,574669,24.994,0.335,17.197,57.467,175313,
ClipAndMerge,gen_n1000000_l209_merged.fq,1000000,209,999910,748002,251908,3415,173267,571320,25.191,0.342,17.327,57.132,176682,
ClipAndMerge,gen_n1000000_l20_merged.fq,1000000,20,999917,998754,1163,3,4170,994581,0.116,0.0,0.417,99.458,4173,
ClipAndMerge,gen_n1000000_l210_merged.fq,1000000,210,999916,747014,252902,3876,174991,568147,25.29,0.388,17.499,56.815,178867,
ClipAndMerge,gen_n1000000_l211_merged.fq,1000000,211,999931,733780,266151,3798,173041,556941,26.615,0.38,17.304,55.694,176839,
ClipAndMerge,gen_n1000000_l212_merged.fq,1000000,212,999910,732688,267222,3680,174820,554188,26.722,0.368,17.482,55.419,178500,
ClipAndMerge,gen_n1000000_l213_merged.fq,1000000,213,999900,731512,268388,3588,176072,551852,26.839,0.359,17.607,55.185,179660,
ClipAndMerge,gen_n1000000_l214_merged.fq,1000000,214,999937,729639,270298,3606,177835,548198,27.03,0.361,17.784,54.82,181441,
ClipAndMerge,gen_n1000000_l215_merged.fq,1000000,215,999920,727060,272860,3920,179647,543493,27.286,0.392,17.965,54.349,183567,
ClipAndMerge,gen_n1000000_l216_merged.fq,1000000,216,999907,725836,274071,3764,180692,541380,27.407,0.376,18.069,54.138,184456,
ClipAndMerge,gen_n1000000_l217_merged.fq,1000000,217,999922,723934,275988,3689,183140,537105,27.599,0.369,18.314,53.711,186829,
ClipAndMerge,gen_n1000000_l218_merged.fq,1000000,218,999919,722905,277014,3660,185391,533854,27.701,0.366,18.539,53.385,189051,
ClipAndMerge,gen_n1000000_l219_merged.fq,1000000,219,999918,721259,278659,3809,185963,531487,27.866,0.381,18.596,53.149,189772,
ClipAndMerge,gen_n1000000_l21_merged.fq,1000000,21,999934,998565,1369,2,4335,994228,0.137,0.0,0.434,99.423,4337,
ClipAndMerge,gen_n1000000_l220_merged.fq,1000000,220,999916,718385,281531,4302,187105,526978,28.153,0.43,18.71,52.698,191407,
ClipAndMerge,gen_n1000000_l221_merged.fq,1000000,221,999924,717789,282135,4150,189648,523991,28.214,0.415,18.965,52.399,193798,
ClipAndMerge,gen_n1000000_l222_merged.fq,1000000,222,999924,715249,284675,4196,191204,519849,28.468,0.42,19.12,51.985,195400,
ClipAndMerge,gen_n1000000_l223_merged.fq,1000000,223,999932,714474,285458,4111,193288,517075,28.546,0.411,19.329,51.707,197399,
ClipAndMerge,gen_n1000000_l224_merged.fq,1000000,224,999922,711419,288503,4093,193788,513538,28.85,0.409,19.379,51.354,197881,
ClipAndMerge,gen_n1000000_l225_merged.fq,1000000,225,999911,711929,287982,4595,197091,510243,28.798,0.46,19.709,51.024,201686,
ClipAndMerge,gen_n1000000_l226_merged.fq,1000000,226,999920,710155,289765,4574,198268,507313,28.976,0.457,19.827,50.731,202842,
ClipAndMerge,gen_n1000000_l227_merged.fq,1000000,227,999921,708353,291568,4607,199595,504151,29.157,0.461,19.959,50.415,204202,
ClipAndMerge,gen_n1000000_l228_merged.fq,1000000,228,999925,707740,292185,4663,202867,500210,29.218,0.466,20.287,50.021,207530,
ClipAndMerge,gen_n1000000_l229_merged.fq,1000000,229,999915,704741,295174,4852,203413,496476,29.517,0.485,20.341,49.648,208265,
ClipAndMerge,gen_n1000000_l22_merged.fq,1000000,22,999918,998494,1424,4,4514,993976,0.142,0.0,0.451,99.398,4518,
ClipAndMerge,gen_n1000000_l230_merged.fq,1000000,230,999909,702997,296912,5214,204487,493296,29.691,0.521,20.449,49.33,209701,
ClipAndMerge,gen_n1000000_l231_merged.fq,1000000,231,999908,639830,360078,5493,186357,447980,36.008,0.549,18.636,44.798,191850,
ClipAndMerge,gen_n1000000_l232_merged.fq,1000000,232,999927,641881,358046,5602,189299,446980,35.805,0.56,18.93,44.698,194901,
ClipAndMerge,gen_n1000000_l233_merged.fq,1000000,233,999907,643017,356890,5512,190949,446556,35.689,0.551,19.095,44.656,196461,
ClipAndMerge,gen_n1000000_l234_merged.fq,1000000,234,999922,646073,353849,5504,194809,445760,35.385,0.55,19.481,44.576,200313,
ClipAndMerge,gen_n1000000_l235_merged.fq,1000000,235,999915,649130,350785,5906,197337,445887,35.078,0.591,19.734,44.589,203243,
ClipAndMerge,gen_n1000000_l236_merged.fq,1000000,236,999917,652615,347302,5705,201208,445702,34.73,0.571,20.121,44.57,206913,
ClipAndMerge,gen_n1000000_l237_merged.fq,1000000,237,999921,654886,345035,5802,203991,445093,34.503,0.58,20.399,44.509,209793,
ClipAndMerge,gen_n1000000_l238_merged.fq,1000000,238,999925,658283,341642,5860,206730,445693,34.164,0.586,20.673,44.569,212590,
ClipAndMerge,gen_n1000000_l239_merged.fq,1000000,239,999926,661670,338256,6337,210092,445241,33.826,0.634,21.009,44.524,216429,
ClipAndMerge,gen_n1000000_l23_merged.fq,1000000,23,999913,998317,1596,2,4640,993675,0.16,0.0,0.464,99.367,4642,
ClipAndMerge,gen_n1000000_l240_merged.fq,1000000,240,999921,666492,333429,6882,213944,445666,33.343,0.688,21.394,44.567,220826,
ClipAndMerge,gen_n1000000_l241_merged.fq,1000000,241,999922,8479,991443,8479,0,0,99.144,0.848,0.0,0.0,8479,
ClipAndMerge,gen_n1000000_l242_merged.fq,1000000,242,999910,8308,991602,8308,0,0,99.16,0.831,0.0,0.0,8308,
ClipAndMerge,gen_n1000000_l243_merged.fq,1000000,243,999926,7934,991992,7934,0,0,99.199,0.793,0.0,0.0,7934,
ClipAndMerge,gen_n1000000_l244_merged.fq,1000000,244,999921,8006,991915,8006,0,0,99.192,0.801,0.0,0.0,8006,
ClipAndMerge,gen_n1000000_l245_merged.fq,1000000,245,999908,8194,991714,8194,0,0,99.171,0.819,0.0,0.0,8194,
ClipAndMerge,gen_n1000000_l246_merged.fq,1000000,246,999926,7432,992494,7432,0,0,99.249,0.743,0.0,0.0,7432,
ClipAndMerge,gen_n1000000_l247_merged.fq,1000000,247,999918,7064,992854,7064,0,0,99.285,0.706,0.0,0.0,7064,
ClipAndMerge,gen_n1000000_l248_merged.fq,1000000,248,999911,6948,992963,6948,0,0,99.296,0.695,0.0,0.0,6948,
ClipAndMerge,gen_n1000000_l249_merged.fq,1000000,249,999912,6891,993021,6891,0,0,99.302,0.689,0.0,0.0,6891,
ClipAndMerge,gen_n1000000_l24_merged.fq,1000000,24,999929,998132,1797,2,4819,993311,0.18,0.0,0.482,99.331,4821,
ClipAndMerge,gen_n1000000_l250_merged.fq,1000000,250,999916,7429,992487,7429,0,0,99.249,0.743,0.0,0.0,7429,
ClipAndMerge,gen_n1000000_l25_merged.fq,1000000,25,999922,998056,1866,4,5074,992978,0.187,0.0,0.507,99.298,5078,
ClipAndMerge,gen_n1000000_l26_merged.fq,1000000,26,999912,997922,1990,2,5149,992771,0.199,0.0,0.515,99.277,5151,
ClipAndMerge,gen_n1000000_l27_merged.fq,1000000,27,999930,997688,2242,2,5331,992355,0.224,0.0,0.533,99.236,5333,
ClipAndMerge,gen_n1000000_l28_merged.fq,1000000,28,999922,997387,2535,4,5504,991879,0.254,0.0,0.55,99.188,5508,
ClipAndMerge,gen_n1000000_l29_merged.fq,1000000,29,999909,997312,2597,6,5666,991640,0.26,0.001,0.567,99.164,5672,
ClipAndMerge,gen_n1000000_l2_merged.fq,1000000,2,999928,0,999928,0,0,0,99.993,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l30_merged.fq,1000000,30,999937,997073,2864,9,5795,991269,0.286,0.001,0.58,99.127,5804,
ClipAndMerge,gen_n1000000_l31_merged.fq,1000000,31,999928,996869,3059,10,6151,990708,0.306,0.001,0.615,99.071,6161,
ClipAndMerge,gen_n1000000_l32_merged.fq,1000000,32,999921,996668,3253,2,6180,990486,0.325,0.0,0.618,99.049,6182,
ClipAndMerge,gen_n1000000_l33_merged.fq,1000000,33,999929,996437,3492,12,6278,990147,0.349,0.001,0.628,99.015,6290,
ClipAndMerge,gen_n1000000_l34_merged.fq,1000000,34,999934,996232,3702,8,6521,989703,0.37,0.001,0.652,98.97,6529,
ClipAndMerge,gen_n1000000_l35_merged.fq,1000000,35,999903,995895,4008,7,6836,989052,0.401,0.001,0.684,98.905,6843,
ClipAndMerge,gen_n1000000_l36_merged.fq,1000000,36,999918,995896,4022,6,6817,989073,0.402,0.001,0.682,98.907,6823,
ClipAndMerge,gen_n1000000_l37_merged.fq,1000000,37,999921,995571,4350,6,7067,988498,0.435,0.001,0.707,98.85,7073,
ClipAndMerge,gen_n1000000_l38_merged.fq,1000000,38,999917,995327,4590,10,7441,987876,0.459,0.001,0.744,98.788,7451,
ClipAndMerge,gen_n1000000_l39_merged.fq,1000000,39,999919,995023,4896,14,7511,987498,0.49,0.001,0.751,98.75,7525,
ClipAndMerge,gen_n1000000_l3_merged.fq,1000000,3,999926,0,999926,0,0,0,99.993,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l40_merged.fq,1000000,40,999920,999818,102,0,8200,991618,0.01,0.0,0.82,99.162,8200,
ClipAndMerge,gen_n1000000_l41_merged.fq,1000000,41,999900,999815,85,0,8685,991130,0.009,0.0,0.869,99.113,8685,
ClipAndMerge,gen_n1000000_l42_merged.fq,1000000,42,999906,999775,131,0,8737,991038,0.013,0.0,0.874,99.104,8737,
ClipAndMerge,gen_n1000000_l43_merged.fq,1000000,43,999921,999786,135,0,8858,990928,0.013,0.0,0.886,99.093,8858,
ClipAndMerge,gen_n1000000_l44_merged.fq,1000000,44,999910,999763,147,0,9118,990645,0.015,0.0,0.912,99.064,9118,
ClipAndMerge,gen_n1000000_l45_merged.fq,1000000,45,999912,999745,167,1,9373,990371,0.017,0.0,0.937,99.037,9374,
ClipAndMerge,gen_n1000000_l46_merged.fq,1000000,46,999923,999719,204,1,9548,990170,0.02,0.0,0.955,99.017,9549,
ClipAndMerge,gen_n1000000_l47_merged.fq,1000000,47,999928,999724,204,0,9773,989951,0.02,0.0,0.977,98.995,9773,
ClipAndMerge,gen_n1000000_l48_merged.fq,1000000,48,999923,999691,232,0,10045,989646,0.023,0.0,1.004,98.965,10045,
ClipAndMerge,gen_n1000000_l49_merged.fq,1000000,49,999925,999671,254,2,10235,989434,0.025,0.0,1.023,98.943,10237,
ClipAndMerge,gen_n1000000_l4_merged.fq,1000000,4,999896,0,999896,0,0,0,99.99,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l50_merged.fq,1000000,50,999927,999619,308,1,10606,989012,0.031,0.0,1.061,98.901,10607,
ClipAndMerge,gen_n1000000_l51_merged.fq,1000000,51,999919,999593,326,1,10531,989061,0.033,0.0,1.053,98.906,10532,
ClipAndMerge,gen_n1000000_l52_merged.fq,1000000,52,999920,999609,311,0,10819,988790,0.031,0.0,1.082,98.879,10819,
ClipAndMerge,gen_n1000000_l53_merged.fq,1000000,53,999912,999562,350,0,11006,988556,0.035,0.0,1.101,98.856,11006,
ClipAndMerge,gen_n1000000_l54_merged.fq,1000000,54,999922,999560,362,0,11175,988385,0.036,0.0,1.117,98.838,11175,
ClipAndMerge,gen_n1000000_l55_merged.fq,1000000,55,999914,999518,396,2,11340,988176,0.04,0.0,1.134,98.818,11342,
ClipAndMerge,gen_n1000000_l56_merged.fq,1000000,56,999916,999497,419,2,11745,987750,0.042,0.0,1.175,98.775,11747,
ClipAndMerge,gen_n1000000_l57_merged.fq,1000000,57,999900,999531,369,3,11788,987740,0.037,0.0,1.179,98.774,11791,
ClipAndMerge,gen_n1000000_l58_merged.fq,1000000,58,999915,999436,479,1,12233,987202,0.048,0.0,1.223,98.72,12234,
ClipAndMerge,gen_n1000000_l59_merged.fq,1000000,59,999905,999433,472,1,12313,987119,0.047,0.0,1.231,98.712,12314,
ClipAndMerge,gen_n1000000_l5_merged.fq,1000000,5,999925,0,999925,0,0,0,99.992,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l60_merged.fq,1000000,60,999917,999974,-57,0,12550,987424,-0.006,0.0,1.255,98.742,12550,
ClipAndMerge,gen_n1000000_l61_merged.fq,1000000,61,999918,999966,-48,0,12691,987275,-0.005,0.0,1.269,98.728,12691,
ClipAndMerge,gen_n1000000_l62_merged.fq,1000000,62,999910,999972,-62,0,12985,986987,-0.006,0.0,1.298,98.699,12985,
ClipAndMerge,gen_n1000000_l63_merged.fq,1000000,63,999911,999970,-59,0,13167,986803,-0.006,0.0,1.317,98.68,13167,
ClipAndMerge,gen_n1000000_l64_merged.fq,1000000,64,999922,999972,-50,0,13643,986329,-0.005,0.0,1.364,98.633,13643,
ClipAndMerge,gen_n1000000_l65_merged.fq,1000000,65,999920,999965,-45,0,13795,986170,-0.005,0.0,1.379,98.617,13795,
ClipAndMerge,gen_n1000000_l66_merged.fq,1000000,66,999904,999960,-56,0,13912,986048,-0.006,0.0,1.391,98.605,13912,
ClipAndMerge,gen_n1000000_l67_merged.fq,1000000,67,999925,999973,-48,0,14061,985912,-0.005,0.0,1.406,98.591,14061,
ClipAndMerge,gen_n1000000_l68_merged.fq,1000000,68,999915,999970,-55,0,14409,985561,-0.006,0.0,1.441,98.556,14409,
ClipAndMerge,gen_n1000000_l69_merged.fq,1000000,69,999916,999952,-36,0,14641,985311,-0.004,0.0,1.464,98.531,14641,
ClipAndMerge,gen_n1000000_l6_merged.fq,1000000,6,999916,0,999916,0,0,0,99.992,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l70_merged.fq,1000000,70,999901,999943,-42,0,15076,984867,-0.004,0.0,1.508,98.487,15076,
ClipAndMerge,gen_n1000000_l71_merged.fq,1000000,71,999895,999945,-50,0,15046,984899,-0.005,0.0,1.505,98.49,15046,
ClipAndMerge,gen_n1000000_l72_merged.fq,1000000,72,999909,999942,-33,0,15625,984317,-0.003,0.0,1.562,98.432,15625,
ClipAndMerge,gen_n1000000_l73_merged.fq,1000000,73,999926,999949,-23,0,15450,984499,-0.002,0.0,1.545,98.45,15450,
ClipAndMerge,gen_n1000000_l74_merged.fq,1000000,74,999914,999932,-18,0,15735,984197,-0.002,0.0,1.573,98.42,15735,
ClipAndMerge,gen_n1000000_l75_merged.fq,1000000,75,999929,999944,-15,0,16067,983877,-0.002,0.0,1.607,98.388,16067,
ClipAndMerge,gen_n1000000_l76_merged.fq,1000000,76,999914,999937,-23,0,16199,983738,-0.002,0.0,1.62,98.374,16199,
ClipAndMerge,gen_n1000000_l77_merged.fq,1000000,77,999902,999946,-44,0,16358,983588,-0.004,0.0,1.636,98.359,16358,
ClipAndMerge,gen_n1000000_l78_merged.fq,1000000,78,999918,999919,-1,1,16762,983156,-0.0,0.0,1.676,98.316,16763,
ClipAndMerge,gen_n1000000_l79_merged.fq,1000000,79,999921,999909,12,0,16704,983205,0.001,0.0,1.67,98.32,16704,
ClipAndMerge,gen_n1000000_l7_merged.fq,1000000,7,999912,0,999912,0,0,0,99.991,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l80_merged.fq,1000000,80,999907,999999,-92,0,16961,983038,-0.009,0.0,1.696,98.304,16961,
ClipAndMerge,gen_n1000000_l81_merged.fq,1000000,81,999923,999994,-71,0,17217,982777,-0.007,0.0,1.722,98.278,17217,
ClipAndMerge,gen_n1000000_l82_merged.fq,1000000,82,999924,999997,-73,0,17647,982350,-0.007,0.0,1.765,98.235,17647,
ClipAndMerge,gen_n1000000_l83_merged.fq,1000000,83,999923,999994,-71,0,17575,982419,-0.007,0.0,1.758,98.242,17575,
ClipAndMerge,gen_n1000000_l84_merged.fq,1000000,84,999906,999991,-85,0,17866,982125,-0.009,0.0,1.787,98.213,17866,
ClipAndMerge,gen_n1000000_l85_merged.fq,1000000,85,999916,999992,-76,0,18455,981537,-0.008,0.0,1.845,98.154,18455,
ClipAndMerge,gen_n1000000_l86_merged.fq,1000000,86,999921,999995,-74,1,18486,981508,-0.007,0.0,1.849,98.151,18487,
ClipAndMerge,gen_n1000000_l87_merged.fq,1000000,87,999935,999998,-63,0,18898,981100,-0.006,0.0,1.89,98.11,18898,
ClipAndMerge,gen_n1000000_l88_merged.fq,1000000,88,999924,999996,-72,0,18903,981093,-0.007,0.0,1.89,98.109,18903,
ClipAndMerge,gen_n1000000_l89_merged.fq,1000000,89,999911,999993,-82,0,18824,981169,-0.008,0.0,1.882,98.117,18824,
ClipAndMerge,gen_n1000000_l8_merged.fq,1000000,8,999921,0,999921,0,0,0,99.992,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l90_merged.fq,1000000,90,999923,999990,-67,0,19249,980741,-0.007,0.0,1.925,98.074,19249,
ClipAndMerge,gen_n1000000_l91_merged.fq,1000000,91,999915,999988,-73,0,19586,980402,-0.007,0.0,1.959,98.04,19586,
ClipAndMerge,gen_n1000000_l92_merged.fq,1000000,92,999916,999986,-70,0,19841,980145,-0.007,0.0,1.984,98.014,19841,
ClipAndMerge,gen_n1000000_l93_merged.fq,1000000,93,999908,999992,-84,0,20066,979926,-0.008,0.0,2.007,97.993,20066,
ClipAndMerge,gen_n1000000_l94_merged.fq,1000000,94,999916,999988,-72,0,20293,979695,-0.007,0.0,2.029,97.969,20293,
ClipAndMerge,gen_n1000000_l95_merged.fq,1000000,95,999918,999993,-75,0,20693,979300,-0.007,0.0,2.069,97.93,20693,
ClipAndMerge,gen_n1000000_l96_merged.fq,1000000,96,999915,999987,-72,0,20882,979105,-0.007,0.0,2.088,97.91,20882,
ClipAndMerge,gen_n1000000_l97_merged.fq,1000000,97,999915,999988,-73,0,21101,978887,-0.007,0.0,2.11,97.889,21101,
ClipAndMerge,gen_n1000000_l98_merged.fq,1000000,98,999919,999985,-66,0,21461,978524,-0.007,0.0,2.146,97.852,21461,
ClipAndMerge,gen_n1000000_l99_merged.fq,1000000,99,999915,999981,-66,0,21616,978365,-0.007,0.0,2.162,97.837,21616,
ClipAndMerge,gen_n1000000_l9_merged.fq,1000000,9,999911,0,999911,0,0,0,99.991,0.0,0.0,0.0,0,
fastp,gen_n1000000_l1000_merged.fq,1000000,1000,999921,26674,973247,26674,0,0,97.325,2.667,0.0,0.0,26674,
fastp,gen_n1000000_l100_merged.fq,1000000,100,999928,1000000,-72,626,101339,898035,-0.007,0.063,10.134,89.803,101965,
fastp,gen_n1000000_l101_merged.fq,1000000,101,999921,1000000,-79,600,102319,897081,-0.008,0.06,10.232,89.708,102919,
fastp,gen_n1000000_l102_merged.fq,1000000,102,999926,1000000,-74,599,103436,895965,-0.007,0.06,10.344,89.597,104035,
fastp,gen_n1000000_l103_merged.fq,1000000,103,999915,1000000,-85,609,104887,894504,-0.009,0.061,10.489,89.45,105496,
fastp,gen_n1000000_l104_merged.fq,1000000,104,999911,1000000,-89,608,106076,893316,-0.009,0.061,10.608,89.332,106684,
fastp,gen_n1000000_l105_merged.fq,1000000,105,999920,1000000,-80,581,107186,892233,-0.008,0.058,10.719,89.223,107767,
fastp,gen_n1000000_l106_merged.fq,1000000,106,999938,1000000,-62,611,109078,890311,-0.006,0.061,10.908,89.031,109689,
fastp,gen_n1000000_l107_merged.fq,1000000,107,999913,1000000,-87,599,109397,890004,-0.009,0.06,10.94,89.0,109996,
fastp,gen_n1000000_l108_merged.fq,1000000,108,999922,1000000,-78,586,110636,888778,-0.008,0.059,11.064,88.878,111222,
fastp,gen_n1000000_l109_merged.fq,1000000,109,999923,1000000,-77,588,111812,887600,-0.008,0.059,11.181,88.76,112400,
fastp,gen_n1000000_l10_merged.fq,1000000,10,999901,3898,996003,3898,0,0,99.6,0.39,0.0,0.0,3898,
fastp,gen_n1000000_l110_merged.fq,1000000,110,999916,1000000,-84,589,112875,886536,-0.008,0.059,11.287,88.654,113464,
fastp,gen_n1000000_l111_merged.fq,1000000,111,999908,1000000,-92,574,113616,885810,-0.009,0.057,11.362,88.581,114190,
fastp,gen_n1000000_l112_merged.fq,1000000,112,999924,1000000,-76,615,114922,884463,-0.008,0.061,11.492,88.446,115537,
fastp,gen_n1000000_l113_merged.fq,1000000,113,999914,1000000,-86,548,116169,883283,-0.009,0.055,11.617,88.328,116717,
fastp,gen_n1000000_l114_merged.fq,1000000,114,999932,1000000,-68,556,116834,882610,-0.007,0.056,11.683,88.261,117390,
fastp,gen_n1000000_l115_merged.fq,1000000,115,999935,1000000,-65,592,118059,881349,-0.006,0.059,11.806,88.135,118651,
fastp,gen_n1000000_l116_merged.fq,1000000,116,999926,1000000,-74,562,119395,880043,-0.007,0.056,11.94,88.004,119957,
fastp,gen_n1000000_l117_merged.fq,1000000,117,999917,1000000,-83,519,120357,879124,-0.008,0.052,12.036,87.912,120876,
fastp,gen_n1000000_l118_merged.fq,1000000,118,999936,999999,-63,602,121259,878138,-0.006,0.06,12.126,87.814,121861,
fastp,gen_n1000000_l119_merged.fq,1000000,119,999928,1000000,-72,574,122933,876493,-0.007,0.057,12.293,87.649,123507,
fastp,gen_n1000000_l11_merged.fq,1000000,11,999928,999994,-66,3124,11014,985856,-0.007,0.312,1.101,98.586,14138,
fastp,gen_n1000000_l120_merged.fq,1000000,120,999913,1000000,-87,443,124424,875133,-0.009,0.044,12.442,87.513,124867,
fastp,gen_n1000000_l121_merged.fq,1000000,121,999915,1000000,-85,3409,124568,872023,-0.009,0.341,12.457,87.202,127977,
fastp,gen_n1000000_l122_merged.fq,1000000,122,999926,1000000,-74,4771,126367,868862,-0.007,0.477,12.637,86.886,131138,
